model,feature,coefficient
correctness_probe,step,-0.05667998411989381
correctness_probe,entropy_mean,0.010072882626471004
correctness_probe,entropy_std,-0.06728482063216785
correctness_probe,confidence,0.0800175529319027
correctness_probe,answer_changed,0.1446375079408334
correctness_probe,thought_token_count,0.017672886838420356
correctness_probe,hidden_l2_shift,-0.05239373501608457
correctness_probe,hidden_cosine_shift,0.0062253133527059405
correctness_probe,lexical_echo,-0.02372885251082261
correctness_probe,verbose_confidence_proxy,-0.17477973184679907
repair_hazard,step,0.07025815654884844
repair_hazard,entropy_mean,0.23985873666370164
repair_hazard,entropy_std,-0.26283075198530353
repair_hazard,confidence,-0.1375922969277163
repair_hazard,answer_changed,0.6645496374731871
repair_hazard,thought_token_count,-0.11765067283706744
repair_hazard,hidden_l2_shift,0.6114053794802897
repair_hazard,hidden_cosine_shift,-0.42904008293505075
repair_hazard,lexical_echo,-0.3619934175942304
repair_hazard,verbose_confidence_proxy,-0.17191101282542678
corruption_hazard,step,0.024740066422537867
corruption_hazard,entropy_mean,0.2152978554144961
corruption_hazard,entropy_std,-0.3856237026768921
corruption_hazard,confidence,-0.04877831080297245
corruption_hazard,answer_changed,0.843791397718048
corruption_hazard,thought_token_count,0.041034648315914954
corruption_hazard,hidden_l2_shift,0.5734856404320909
corruption_hazard,hidden_cosine_shift,-0.3531566772096257
corruption_hazard,lexical_echo,-0.4326100021072139
corruption_hazard,verbose_confidence_proxy,-0.16927133144931725
