model,feature,coefficient
correctness_probe,step,0.2586416364721807
correctness_probe,entropy_mean,0.3111930248868253
correctness_probe,entropy_std,-0.26324201724499546
correctness_probe,confidence,0.017692462070474504
correctness_probe,answer_changed,0.1157393047311884
correctness_probe,thought_token_count,-0.04360547166797081
correctness_probe,hidden_l2_shift,0.023286216695555837
correctness_probe,hidden_cosine_shift,-0.004597616190977174
correctness_probe,lexical_echo,-0.144007603650315
correctness_probe,verbose_confidence_proxy,-0.15739567226579657
repair_hazard,step,-0.39689659716565473
repair_hazard,entropy_mean,0.24219737256879112
repair_hazard,entropy_std,-0.0691513653601154
repair_hazard,confidence,-0.12813601140811573
repair_hazard,answer_changed,0.519263321577936
repair_hazard,thought_token_count,0.11469017360798557
repair_hazard,hidden_l2_shift,-0.23740435888581216
repair_hazard,hidden_cosine_shift,0.1288564719616993
repair_hazard,lexical_echo,-0.9037716269964056
repair_hazard,verbose_confidence_proxy,-0.013056827241600158
corruption_hazard,step,-0.5381323147539924
corruption_hazard,entropy_mean,-0.4579106697095768
corruption_hazard,entropy_std,0.5132668971408941
corruption_hazard,confidence,-0.12698101725912647
corruption_hazard,answer_changed,0.5785281827669879
corruption_hazard,thought_token_count,0.03929166742442979
corruption_hazard,hidden_l2_shift,0.4742831182562097
corruption_hazard,hidden_cosine_shift,-0.4168294872324276
corruption_hazard,lexical_echo,-0.43545214353422423
corruption_hazard,verbose_confidence_proxy,0.10252871162047027
