model,feature,coefficient
correctness_probe,step,-0.04957306008763104
correctness_probe,entropy_mean,0.1324337281165098
correctness_probe,entropy_std,-0.09029560531940013
correctness_probe,confidence,0.04663026879885101
correctness_probe,answer_changed,-0.03668073783518831
correctness_probe,thought_token_count,0.019586281587620644
correctness_probe,hidden_l2_shift,0.018301105460494
correctness_probe,hidden_cosine_shift,-0.08352010629634737
correctness_probe,lexical_echo,0.09168151523844742
correctness_probe,verbose_confidence_proxy,0.06287614945501291
repair_hazard,step,-0.2520301518079564
repair_hazard,entropy_mean,-0.46716875287124565
repair_hazard,entropy_std,0.09101398227400624
repair_hazard,confidence,-1.0128234998774384
repair_hazard,answer_changed,0.29486463315242084
repair_hazard,thought_token_count,0.37480946730014997
repair_hazard,hidden_l2_shift,0.7915850447102989
repair_hazard,hidden_cosine_shift,-0.49253070908824775
repair_hazard,lexical_echo,-1.0542031993304175
repair_hazard,verbose_confidence_proxy,0.2001047271213228
corruption_hazard,step,-0.2396383744655728
corruption_hazard,entropy_mean,-0.14444698915212323
corruption_hazard,entropy_std,-0.31784272092083027
corruption_hazard,confidence,-0.7962732456191659
corruption_hazard,answer_changed,0.41180268482189725
corruption_hazard,thought_token_count,0.2876785976768981
corruption_hazard,hidden_l2_shift,0.7019821750114873
corruption_hazard,hidden_cosine_shift,-0.32997091965254016
corruption_hazard,lexical_echo,-1.0660989749330854
corruption_hazard,verbose_confidence_proxy,0.2689925882839823
