model,feature,coefficient
correctness_probe,step,-0.2606402616254089
correctness_probe,entropy_mean,-0.47070423425643865
correctness_probe,entropy_std,0.29147797087226485
correctness_probe,confidence,0.7396501360120766
correctness_probe,answer_changed,-0.2096335253088985
correctness_probe,thought_token_count,-0.162095418522009
correctness_probe,hidden_l2_shift,-0.40025804703521656
correctness_probe,hidden_cosine_shift,0.3737811343152423
correctness_probe,lexical_echo,0.012612806209221429
correctness_probe,verbose_confidence_proxy,0.2268467028835889
repair_hazard,step,-0.7555177160009429
repair_hazard,entropy_mean,-0.26215157032202097
repair_hazard,entropy_std,0.0233164127217428
repair_hazard,confidence,-0.2130867479386208
repair_hazard,answer_changed,0.32433401498289144
repair_hazard,thought_token_count,0.6060142851318876
repair_hazard,hidden_l2_shift,-0.8009496539993611
repair_hazard,hidden_cosine_shift,0.7023320077053842
repair_hazard,lexical_echo,-0.26701497019852116
repair_hazard,verbose_confidence_proxy,-0.15650785653434837
corruption_hazard,step,0.053122495845868194
corruption_hazard,entropy_mean,1.430900972763396
corruption_hazard,entropy_std,-1.093262413443952
corruption_hazard,confidence,-1.516440858479861
corruption_hazard,answer_changed,0.44558737089571526
corruption_hazard,thought_token_count,-0.522470548500825
corruption_hazard,hidden_l2_shift,0.7695195996645396
corruption_hazard,hidden_cosine_shift,-0.5118919974548078
corruption_hazard,lexical_echo,0.4182391923965778
corruption_hazard,verbose_confidence_proxy,0.8046024468006728
