model,feature,coefficient
correctness_probe,step,-0.0635532050150299
correctness_probe,entropy_mean,0.11748703698081008
correctness_probe,entropy_std,-0.1293935662826046
correctness_probe,confidence,0.19179167083816964
correctness_probe,answer_changed,-0.01146899139280453
correctness_probe,thought_token_count,-0.09700582878178586
correctness_probe,hidden_l2_shift,0.04882278980998855
correctness_probe,hidden_cosine_shift,-0.12960178344485404
correctness_probe,lexical_echo,-0.05330204456620506
correctness_probe,verbose_confidence_proxy,0.10667414507597127
repair_hazard,step,-0.7655366684553981
repair_hazard,entropy_mean,0.33238669706224405
repair_hazard,entropy_std,-0.9237518607529083
repair_hazard,confidence,-1.065794628390631
repair_hazard,answer_changed,0.32200579122740147
repair_hazard,thought_token_count,-0.10331201875850127
repair_hazard,hidden_l2_shift,0.053315176249361704
repair_hazard,hidden_cosine_shift,-0.40541753970224736
repair_hazard,lexical_echo,-0.4934857363104751
repair_hazard,verbose_confidence_proxy,0.3684502820605856
corruption_hazard,step,-0.9948529822923103
corruption_hazard,entropy_mean,-0.007528811588449945
corruption_hazard,entropy_std,-0.21823061373108668
corruption_hazard,confidence,-0.8017076241072649
corruption_hazard,answer_changed,0.39848171835240037
corruption_hazard,thought_token_count,0.24723763815104896
corruption_hazard,hidden_l2_shift,-0.2205242878506073
corruption_hazard,hidden_cosine_shift,0.27457797999889416
corruption_hazard,lexical_echo,-0.3969695334942847
corruption_hazard,verbose_confidence_proxy,0.16286510377277097
