run_id,brier,auc,n,scope
yi_1p5_9b_chat__gsm8k_train_00000_b5828bc4__temp0.10__seed7,0.1655668218456709,,10,per_run_oof
yi_1p5_9b_chat__gsm8k_train_00000_b5828bc4__temp0.60__seed7,0.10766478917553748,1.0,10,per_run_oof
yi_1p5_9b_chat__gsm8k_train_00000_b5828bc4__temp1.00__seed7,0.14057951585373907,1.0,10,per_run_oof
yi_1p5_9b_chat__gsm8k_train_00001_3691caf7__temp0.10__seed7,0.03378616294876526,,10,per_run_oof
yi_1p5_9b_chat__gsm8k_train_00001_3691caf7__temp0.60__seed7,0.2193238899011945,0.8095238095238095,10,per_run_oof
yi_1p5_9b_chat__gsm8k_train_00001_3691caf7__temp1.00__seed7,0.23258878873386654,,10,per_run_oof
yi_1p5_9b_chat__gsm8k_train_00002_ae407466__temp0.10__seed7,0.17194602561473576,0.7142857142857143,10,per_run_oof
yi_1p5_9b_chat__gsm8k_train_00002_ae407466__temp0.60__seed7,0.03795688538680852,,10,per_run_oof
yi_1p5_9b_chat__gsm8k_train_00002_ae407466__temp1.00__seed7,0.07208559856623895,1.0,10,per_run_oof
yi_1p5_9b_chat__gsm8k_train_00003_135cf83f__temp0.10__seed7,0.2683917040484784,,10,per_run_oof
yi_1p5_9b_chat__gsm8k_train_00003_135cf83f__temp0.60__seed7,0.17142258933754978,0.875,10,per_run_oof
yi_1p5_9b_chat__gsm8k_train_00003_135cf83f__temp1.00__seed7,0.2969849128204996,,10,per_run_oof
yi_1p5_9b_chat__gsm8k_train_00004_3ee48c01__temp0.10__seed7,0.1913086536403391,,10,per_run_oof
yi_1p5_9b_chat__gsm8k_train_00004_3ee48c01__temp0.60__seed7,0.2910484188559132,,10,per_run_oof
yi_1p5_9b_chat__gsm8k_train_00004_3ee48c01__temp1.00__seed7,0.2884353649083272,,10,per_run_oof
yi_1p5_9b_chat__gsm8k_train_00005_d0817615__temp0.10__seed7,0.256222176579732,,10,per_run_oof
yi_1p5_9b_chat__gsm8k_train_00005_d0817615__temp0.60__seed7,0.21678556104079597,,10,per_run_oof
yi_1p5_9b_chat__gsm8k_train_00005_d0817615__temp1.00__seed7,0.19328104607955227,0.75,10,per_run_oof
yi_1p5_9b_chat__gsm8k_train_00006_4cf43e2d__temp0.10__seed7,0.20130388411080635,0.75,10,per_run_oof
yi_1p5_9b_chat__gsm8k_train_00006_4cf43e2d__temp0.60__seed7,0.23757270820334525,,10,per_run_oof
yi_1p5_9b_chat__gsm8k_train_00006_4cf43e2d__temp1.00__seed7,0.29043895764573596,0.3125,10,per_run_oof
yi_1p5_9b_chat__gsm8k_train_00007_40d1aba4__temp0.10__seed7,0.39848728320824056,,10,per_run_oof
yi_1p5_9b_chat__gsm8k_train_00007_40d1aba4__temp0.60__seed7,0.17835758005995003,0.5625,10,per_run_oof
yi_1p5_9b_chat__gsm8k_train_00007_40d1aba4__temp1.00__seed7,0.25315590119422365,0.5625,10,per_run_oof
yi_1p5_9b_chat__gsm8k_train_00008_cd4fe6cf__temp0.10__seed7,0.41553895941859353,,10,per_run_oof
yi_1p5_9b_chat__gsm8k_train_00008_cd4fe6cf__temp0.60__seed7,0.11979853387439668,1.0,10,per_run_oof
yi_1p5_9b_chat__gsm8k_train_00008_cd4fe6cf__temp1.00__seed7,0.21746135276703452,0.76,10,per_run_oof
yi_1p5_9b_chat__gsm8k_train_00009_a1cbbbd0__temp0.10__seed7,0.1947472224282742,0.9166666666666667,10,per_run_oof
yi_1p5_9b_chat__gsm8k_train_00009_a1cbbbd0__temp0.60__seed7,0.18673224260309582,0.9047619047619048,10,per_run_oof
yi_1p5_9b_chat__gsm8k_train_00009_a1cbbbd0__temp1.00__seed7,0.24353391670829305,,10,per_run_oof
yi_1p5_9b_chat__gsm8k_train_00010_8c587dfb__temp0.10__seed7,0.1579453594574798,1.0,10,per_run_oof
yi_1p5_9b_chat__gsm8k_train_00010_8c587dfb__temp0.60__seed7,0.1478988425367713,1.0,10,per_run_oof
yi_1p5_9b_chat__gsm8k_train_00010_8c587dfb__temp1.00__seed7,0.20338449663623975,0.7142857142857143,10,per_run_oof
yi_1p5_9b_chat__gsm8k_train_00011_127045f3__temp0.10__seed7,0.14966197697496741,,10,per_run_oof
yi_1p5_9b_chat__gsm8k_train_00011_127045f3__temp0.60__seed7,0.3369056522253488,,10,per_run_oof
yi_1p5_9b_chat__gsm8k_train_00011_127045f3__temp1.00__seed7,0.4412207670710142,,10,per_run_oof
yi_1p5_9b_chat__gsm8k_train_00012_6cf7f4b8__temp0.10__seed7,0.320615991293325,0.3333333333333333,10,per_run_oof
yi_1p5_9b_chat__gsm8k_train_00012_6cf7f4b8__temp0.60__seed7,0.1963476335949777,,10,per_run_oof
yi_1p5_9b_chat__gsm8k_train_00012_6cf7f4b8__temp1.00__seed7,0.23128433913580423,0.625,10,per_run_oof
yi_1p5_9b_chat__gsm8k_train_00013_6f2b17c2__temp0.10__seed7,0.18587294968864304,1.0,10,per_run_oof
yi_1p5_9b_chat__gsm8k_train_00013_6f2b17c2__temp0.60__seed7,0.22369508108207387,,10,per_run_oof
yi_1p5_9b_chat__gsm8k_train_00013_6f2b17c2__temp1.00__seed7,0.3184151151701088,,10,per_run_oof
yi_1p5_9b_chat__gsm8k_train_00014_f0103a9f__temp0.10__seed7,0.23038669003680906,0.72,10,per_run_oof
yi_1p5_9b_chat__gsm8k_train_00014_f0103a9f__temp0.60__seed7,0.20925441324899383,,10,per_run_oof
yi_1p5_9b_chat__gsm8k_train_00014_f0103a9f__temp1.00__seed7,0.30870391221796273,0.3125,10,per_run_oof
yi_1p5_9b_chat__gsm8k_train_00015_20b7f79a__temp0.10__seed7,0.3400237996587022,,10,per_run_oof
yi_1p5_9b_chat__gsm8k_train_00015_20b7f79a__temp0.60__seed7,0.18321828508601817,1.0,10,per_run_oof
yi_1p5_9b_chat__gsm8k_train_00015_20b7f79a__temp1.00__seed7,0.23975742966324237,,10,per_run_oof
yi_1p5_9b_chat__gsm8k_train_00016_0cef7ca3__temp0.10__seed7,0.20211359397845138,0.9375,10,per_run_oof
yi_1p5_9b_chat__gsm8k_train_00016_0cef7ca3__temp0.60__seed7,0.14730856886203253,,10,per_run_oof
yi_1p5_9b_chat__gsm8k_train_00016_0cef7ca3__temp1.00__seed7,0.13300527776105847,,10,per_run_oof
yi_1p5_9b_chat__gsm8k_train_00017_89d492f6__temp0.10__seed7,0.2424330020848632,,10,per_run_oof
yi_1p5_9b_chat__gsm8k_train_00017_89d492f6__temp0.60__seed7,0.3002964059673995,,10,per_run_oof
yi_1p5_9b_chat__gsm8k_train_00017_89d492f6__temp1.00__seed7,0.2918473185912494,,10,per_run_oof
yi_1p5_9b_chat__gsm8k_train_00018_86b6a534__temp0.10__seed7,0.2242054318416427,,10,per_run_oof
yi_1p5_9b_chat__gsm8k_train_00018_86b6a534__temp0.60__seed7,0.18375424836311588,0.8333333333333333,10,per_run_oof
yi_1p5_9b_chat__gsm8k_train_00018_86b6a534__temp1.00__seed7,0.2143848413851693,0.11111111111111116,10,per_run_oof
yi_1p5_9b_chat__gsm8k_train_00019_fe91f244__temp0.10__seed7,0.16020102272503986,0.9375,10,per_run_oof
yi_1p5_9b_chat__gsm8k_train_00019_fe91f244__temp0.60__seed7,0.21395678169633423,,10,per_run_oof
yi_1p5_9b_chat__gsm8k_train_00019_fe91f244__temp1.00__seed7,0.11248445988475689,,10,per_run_oof
yi_1p5_9b_chat__gsm8k_train_00020_7d8a849a__temp0.10__seed7,0.18625284872574616,0.875,10,per_run_oof
yi_1p5_9b_chat__gsm8k_train_00020_7d8a849a__temp0.60__seed7,0.2166561586404198,,10,per_run_oof
yi_1p5_9b_chat__gsm8k_train_00020_7d8a849a__temp1.00__seed7,0.22446412935143098,,10,per_run_oof
