step,q_t,n_transitions,n_correct_states,n_incorrect_states,n_repairs,n_corruptions,pooled_repair_frequency,pooled_corruption_frequency,pooled_proxy_drift,repair_rate,corruption_rate,empirical_utility_drift,conditional_hazard_drift,hazard_mu,empirical_mu,empirical_variance,conditional_empirical_gap,fitted_q_t,fitted_repair_hazard,fitted_corruption_hazard,fitted_hazard_drift,entropy_mean,answer_changed_rate,hidden_shift_mean,confidence_mean,n_examples,e_process_value,delta_t,eb_upper_bound,eb_stop_signal,e_process_threshold,e_process_stop_signal
1,0.088,1500,132,1368,79,14,0.05266666666666667,0.009333333333333334,-0.006666666666666668,0.0577485380116959,0.10606060606060606,-0.006666666666666681,-0.006666666666666668,-0.006666666666666668,-0.006666666666666681,0.06012222222222277,1.3010426069826053e-17,0.17806192402390525,0.6137932537036986,0.6867760963032106,0.33772786995264314,0.3775733586202065,0.0,0.0,56.98,1500,0.35753350048410987,0.03039635509270134,0.03088775584312019,0,32.89868133696452,0
2,0.13133333333333333,1500,197,1303,130,11,0.08666666666666667,0.007333333333333333,0.029333333333333336,0.0997697620874904,0.05583756345177665,0.029333333333333343,0.029333333333333336,0.029333333333333336,0.029333333333333343,0.08770622222222528,-6.938893903907228e-18,0.20821080260394298,0.6570955373800547,0.710398979123312,0.3248739874615418,0.28544399242351454,0.512,40.59677211761475,65.68866666666666,1500,0.005996124502165601,0.007599088773175335,0.07968750587349882,0,131.5947253478581,0
3,0.21066666666666667,1500,316,1184,149,8,0.09933333333333333,0.005333333333333333,0.044,0.1258445945945946,0.02531645569620253,0.043999999999999984,0.04400000000000001,0.04400000000000001,0.043999999999999984,0.09583066666666806,2.7755575615628914e-17,0.2562027528319716,0.6257849947654959,0.6996140040429443,0.24538892333345,0.2627553374360626,0.5446666666666666,34.969806859016416,73.40733333333333,1500,0.001964501864828833,0.0033773727880779263,0.10061032245206196,0,296.08813203268073,0
4,0.30466666666666664,1500,457,1043,146,7,0.09733333333333333,0.004666666666666667,0.04266666666666666,0.13998082454458294,0.015317286652078774,0.04266666666666668,0.04266666666666667,0.04266666666666667,0.04266666666666668,0.09341288888888814,-6.938893903907228e-18,0.3220808040419331,0.5714383918472792,0.6461917066656585,0.15132504119459453,0.26765230560240644,0.4713333333333333,34.02411369975408,80.62,1500,0.002176641856727952,0.0018997721932938337,0.10241164900605425,0,526.3789013914324,0
5,0.3973333333333333,1500,596,904,114,11,0.076,0.007333333333333333,0.018666666666666665,0.1261061946902655,0.018456375838926176,0.018666666666666647,0.018666666666666665,0.018666666666666665,0.018666666666666647,0.07861822222222188,1.734723475976807e-17,0.3933800135098742,0.5086114413007123,0.5899259104595997,0.06546572239934992,0.27596105144452304,0.4106666666666667,33.88904238430659,86.24066666666667,1500,0.014458904343973941,0.0012158542037080534,0.07852458128091938,0,822.4670334241131,0
6,0.466,1500,699,801,63,8,0.042,0.005333333333333333,-0.013333333333333336,0.07865168539325842,0.011444921316165951,-0.013333333333333357,-0.013333333333333336,-0.013333333333333336,-0.013333333333333357,0.045988888888887774,2.0816681711721685e-17,0.46473648873416973,0.43907884022862176,0.5210352260116315,-0.004640297163609423,0.29338727534220865,0.328,33.36795622936884,90.05133333333333,1500,3.3662515203248797,0.0008443431970194816,0.04175895226027595,0,1184.352528130723,0
7,0.5026666666666667,1500,754,746,55,9,0.03666666666666667,0.006,-0.019333333333333334,0.07372654155495978,0.011936339522546418,-0.01933333333333336,-0.01933333333333334,-0.01933333333333334,-0.01933333333333336,0.04172622222222302,1.734723475976807e-17,0.5233139583318897,0.3779447387775473,0.4482700835343835,-0.04901580504048945,0.3027813930382642,0.23733333333333334,31.772628845373788,92.25933333333333,1500,62.28982660343277,0.0006203337774020681,0.036327677348095,0,1612.0353855112617,0
8,0.5333333333333333,1500,800,700,36,6,0.024,0.004,-0.030000000000000002,0.05142857142857143,0.0075,-0.02999999999999998,-0.030000000000000002,-0.030000000000000002,-0.02999999999999998,0.027599999999999483,-2.0816681711721685e-17,0.5583828342047467,0.3266210559992578,0.40128122950923095,-0.07442393353777649,0.30962677812358985,0.19866666666666666,29.180360687096915,93.96933333333334,1500,1456662.5164314786,0.00047494304832345843,0.02294902172233742,0,2105.5156055657294,1
9,0.5533333333333333,1500,830,670,21,5,0.014,0.0033333333333333335,-0.03933333333333334,0.03134328358208955,0.006024096385542169,-0.03933333333333329,-0.03933333333333334,-0.03933333333333334,-0.03933333333333329,0.017219555555555065,-4.85722573273506e-17,0.5939297400069293,0.27558534277238605,0.34471659449520725,-0.0918523051110005,0.3135460406775431,0.15066666666666667,28.050598905881245,94.95133333333334,1500,5127874755893.863,0.0003752636431197696,0.010976645576027871,0,2664.793188294126,1
10,0.564,1500,846,654,13,5,0.008666666666666666,0.0033333333333333335,-0.044666666666666674,0.019877675840978593,0.00591016548463357,-0.04466666666666669,-0.04466666666666667,-0.04466666666666667,-0.04466666666666669,0.011971555555555556,2.0816681711721685e-17,0.6173041123741954,0.2327355881862308,0.29259274153736875,-0.09583972953126955,0.3157888518075148,0.112,25.086890446424484,95.55266666666667,1500,1.072638982944804e+18,0.00030396355092701335,0.004238572034360837,0,3289.8681336964523,1
