model,feature,coefficient
correctness_probe,step,0.08982332669706253
correctness_probe,entropy_mean,-0.11285495952953346
correctness_probe,entropy_std,-0.08352415208965061
correctness_probe,confidence,0.9266420736247847
correctness_probe,answer_changed,-0.6154236081901104
correctness_probe,thought_token_count,0.07565221680728826
correctness_probe,hidden_l2_shift,1.2210980821846575
correctness_probe,hidden_cosine_shift,-0.6790822482604993
correctness_probe,lexical_echo,0.3074328545887427
correctness_probe,verbose_confidence_proxy,-0.38578028171596623
repair_hazard,step,-0.43226380927739055
repair_hazard,entropy_mean,0.18328009503172965
repair_hazard,entropy_std,-0.5034909215436234
repair_hazard,confidence,-0.032402023371644106
repair_hazard,answer_changed,0.4461617243853055
repair_hazard,thought_token_count,-0.048664547758824374
repair_hazard,hidden_l2_shift,0.49869851183776703
repair_hazard,hidden_cosine_shift,-0.342360521355013
repair_hazard,lexical_echo,-0.009645936892309626
repair_hazard,verbose_confidence_proxy,0.014852431375855681
corruption_hazard,step,-0.37911868963646533
corruption_hazard,entropy_mean,0.4374303273769832
corruption_hazard,entropy_std,-0.12907175155937872
corruption_hazard,confidence,-0.4849151116407261
corruption_hazard,answer_changed,0.45459889164943657
corruption_hazard,thought_token_count,-0.27640676244492274
corruption_hazard,hidden_l2_shift,1.0103822910622873
corruption_hazard,hidden_cosine_shift,-0.902774306501538
corruption_hazard,lexical_echo,-0.145327883316151
corruption_hazard,verbose_confidence_proxy,0.5512945301754615
