run_id,brier,auc,n,scope
mistral_7b_instruct_v0p3__gpqa_main_00000_e61ff7fc__temp0.10__seed7,0.25552455212472946,0.33333333333333337,10,per_run_oof
mistral_7b_instruct_v0p3__gpqa_main_00000_e61ff7fc__temp0.60__seed7,0.2537066395915897,0.0,10,per_run_oof
mistral_7b_instruct_v0p3__gpqa_main_00000_e61ff7fc__temp1.00__seed7,0.2731613839971682,0.15999999999999998,10,per_run_oof
mistral_7b_instruct_v0p3__gpqa_main_00001_eadb944e__temp0.10__seed7,0.2432960841501577,0.11111111111111116,10,per_run_oof
mistral_7b_instruct_v0p3__gpqa_main_00001_eadb944e__temp0.60__seed7,0.2520481281246505,0.625,10,per_run_oof
mistral_7b_instruct_v0p3__gpqa_main_00001_eadb944e__temp1.00__seed7,0.2581005737426073,0.20833333333333331,10,per_run_oof
mistral_7b_instruct_v0p3__gpqa_main_00002_1250771f__temp0.10__seed7,0.2205391913091975,,10,per_run_oof
mistral_7b_instruct_v0p3__gpqa_main_00002_1250771f__temp0.60__seed7,0.2405448978198733,,10,per_run_oof
mistral_7b_instruct_v0p3__gpqa_main_00002_1250771f__temp1.00__seed7,0.22429424975125872,,10,per_run_oof
mistral_7b_instruct_v0p3__gpqa_main_00003_6e947a5f__temp0.10__seed7,0.25594981756846835,,10,per_run_oof
mistral_7b_instruct_v0p3__gpqa_main_00003_6e947a5f__temp0.60__seed7,0.2535925508322818,,10,per_run_oof
mistral_7b_instruct_v0p3__gpqa_main_00003_6e947a5f__temp1.00__seed7,0.24796629521113012,0.0,10,per_run_oof
mistral_7b_instruct_v0p3__gpqa_main_00004_265cc24d__temp0.10__seed7,0.23092933389030512,,10,per_run_oof
mistral_7b_instruct_v0p3__gpqa_main_00004_265cc24d__temp0.60__seed7,0.2537757875836331,,10,per_run_oof
mistral_7b_instruct_v0p3__gpqa_main_00004_265cc24d__temp1.00__seed7,0.2443044246655753,,10,per_run_oof
mistral_7b_instruct_v0p3__gpqa_main_00005_f53e97d9__temp0.10__seed7,0.2694949130269587,,10,per_run_oof
mistral_7b_instruct_v0p3__gpqa_main_00005_f53e97d9__temp0.60__seed7,0.27426050911580174,,10,per_run_oof
mistral_7b_instruct_v0p3__gpqa_main_00005_f53e97d9__temp1.00__seed7,0.2502127372804616,0.3125,10,per_run_oof
mistral_7b_instruct_v0p3__gpqa_main_00006_3739a204__temp0.10__seed7,0.2534225773354749,0.4375,10,per_run_oof
mistral_7b_instruct_v0p3__gpqa_main_00006_3739a204__temp0.60__seed7,0.2346078927972302,0.11111111111111116,10,per_run_oof
mistral_7b_instruct_v0p3__gpqa_main_00006_3739a204__temp1.00__seed7,0.22262258970765608,1.0,10,per_run_oof
mistral_7b_instruct_v0p3__gpqa_main_00007_6c27f522__temp0.10__seed7,0.2455614878057059,0.4444444444444444,10,per_run_oof
mistral_7b_instruct_v0p3__gpqa_main_00007_6c27f522__temp0.60__seed7,0.24275931878809803,,10,per_run_oof
mistral_7b_instruct_v0p3__gpqa_main_00007_6c27f522__temp1.00__seed7,0.255236670108074,0.36,10,per_run_oof
mistral_7b_instruct_v0p3__gpqa_main_00008_726ae877__temp0.10__seed7,0.2526357892298382,,10,per_run_oof
mistral_7b_instruct_v0p3__gpqa_main_00008_726ae877__temp0.60__seed7,0.25286324568246454,,10,per_run_oof
mistral_7b_instruct_v0p3__gpqa_main_00008_726ae877__temp1.00__seed7,0.2274746624373843,0.6666666666666667,10,per_run_oof
mistral_7b_instruct_v0p3__gpqa_main_00009_a047a4da__temp0.10__seed7,0.24422075331041482,,10,per_run_oof
mistral_7b_instruct_v0p3__gpqa_main_00009_a047a4da__temp0.60__seed7,0.2612622951827096,,10,per_run_oof
mistral_7b_instruct_v0p3__gpqa_main_00009_a047a4da__temp1.00__seed7,0.26682004443618107,,10,per_run_oof
mistral_7b_instruct_v0p3__gpqa_main_00010_fa834623__temp0.10__seed7,0.24658030223882815,,10,per_run_oof
mistral_7b_instruct_v0p3__gpqa_main_00010_fa834623__temp0.60__seed7,0.2472788770317702,,10,per_run_oof
mistral_7b_instruct_v0p3__gpqa_main_00010_fa834623__temp1.00__seed7,0.25102271746700683,0.5416666666666667,10,per_run_oof
mistral_7b_instruct_v0p3__gpqa_main_00011_159b66c2__temp0.10__seed7,0.24349713016481217,,10,per_run_oof
mistral_7b_instruct_v0p3__gpqa_main_00011_159b66c2__temp0.60__seed7,0.2539532006414843,,10,per_run_oof
mistral_7b_instruct_v0p3__gpqa_main_00011_159b66c2__temp1.00__seed7,0.24134456721141356,,10,per_run_oof
mistral_7b_instruct_v0p3__gpqa_main_00012_33e3f184__temp0.10__seed7,0.2099281066824273,,10,per_run_oof
