run_id,brier,auc,n,scope
qwen2p5_0p5b__gsm8k_train_00000_b5828bc4__temp0.10__seed7,0.36645084380261905,,10,per_run_oof
qwen2p5_0p5b__gsm8k_train_00000_b5828bc4__temp0.60__seed7,0.19077028167061694,,10,per_run_oof
qwen2p5_0p5b__gsm8k_train_00000_b5828bc4__temp1.00__seed7,0.36100957331523753,,10,per_run_oof
qwen2p5_0p5b__gsm8k_train_00001_3691caf7__temp0.10__seed7,0.27023758214526084,,10,per_run_oof
qwen2p5_0p5b__gsm8k_train_00001_3691caf7__temp0.60__seed7,0.23261883765627328,,10,per_run_oof
qwen2p5_0p5b__gsm8k_train_00001_3691caf7__temp1.00__seed7,0.11947030811857881,,10,per_run_oof
qwen2p5_0p5b__gsm8k_train_00002_ae407466__temp0.10__seed7,0.25791816422328095,,10,per_run_oof
qwen2p5_0p5b__gsm8k_train_00002_ae407466__temp0.60__seed7,0.22357127139604835,,10,per_run_oof
qwen2p5_0p5b__gsm8k_train_00002_ae407466__temp1.00__seed7,0.28729257461824814,,10,per_run_oof
qwen2p5_0p5b__gsm8k_train_00003_135cf83f__temp0.10__seed7,0.2800013831631386,,10,per_run_oof
qwen2p5_0p5b__gsm8k_train_00003_135cf83f__temp0.60__seed7,0.2538863106529029,,10,per_run_oof
qwen2p5_0p5b__gsm8k_train_00003_135cf83f__temp1.00__seed7,0.22964294613653266,,10,per_run_oof
qwen2p5_0p5b__gsm8k_train_00004_3ee48c01__temp0.10__seed7,0.21013169501491596,,10,per_run_oof
qwen2p5_0p5b__gsm8k_train_00004_3ee48c01__temp0.60__seed7,0.31007765467374326,,10,per_run_oof
qwen2p5_0p5b__gsm8k_train_00004_3ee48c01__temp1.00__seed7,0.1338612882122679,,10,per_run_oof
qwen2p5_0p5b__gsm8k_train_00005_d0817615__temp0.10__seed7,0.0475814399409024,,10,per_run_oof
qwen2p5_0p5b__gsm8k_train_00005_d0817615__temp0.60__seed7,0.20584572319068126,,10,per_run_oof
qwen2p5_0p5b__gsm8k_train_00005_d0817615__temp1.00__seed7,0.13928810719776236,,10,per_run_oof
