model,feature,coefficient
correctness_probe,step,0.8248442450891432
correctness_probe,entropy_mean,-0.05996470102720705
correctness_probe,entropy_std,0.08801484448806925
correctness_probe,confidence,1.5187014731237785
correctness_probe,answer_changed,-0.14303219884719473
correctness_probe,thought_token_count,-0.26447865310980584
correctness_probe,hidden_l2_shift,1.7551320970214745
correctness_probe,hidden_cosine_shift,-1.1448528954090693
correctness_probe,lexical_echo,-0.32948832515172954
correctness_probe,verbose_confidence_proxy,0.31502690643756553
repair_hazard,step,0.026520184330227656
repair_hazard,entropy_mean,0.44530153258391253
repair_hazard,entropy_std,-0.4796272189578311
repair_hazard,confidence,-0.12506798425770826
repair_hazard,answer_changed,0.23244110149489208
repair_hazard,thought_token_count,-0.1052989127196953
repair_hazard,hidden_l2_shift,0.426184966063579
repair_hazard,hidden_cosine_shift,-0.6556443106030356
repair_hazard,lexical_echo,-0.22087883492142876
repair_hazard,verbose_confidence_proxy,0.43085341582713627
corruption_hazard,step,0.07741740101147106
corruption_hazard,entropy_mean,0.1588770237598922
corruption_hazard,entropy_std,0.12130578249809276
corruption_hazard,confidence,0.028043903152983125
corruption_hazard,answer_changed,0.9423903242924501
corruption_hazard,thought_token_count,0.20324086787867016
corruption_hazard,hidden_l2_shift,0.8162120428855552
corruption_hazard,hidden_cosine_shift,-0.4969113460823611
corruption_hazard,lexical_echo,0.17228991120890616
corruption_hazard,verbose_confidence_proxy,-0.35473991884594414
