run_id,model_alias,model_name,task_id,domain,difficulty,task_source,task_source_index,expected_answer,step,thought,answer,answer_normalized,correct,confidence,model_stop_flag,answer_changed,thought_token_count,raw_generation_tokens,mean_token_logprob,entropy_mean,entropy_std,hidden_norm,hidden_l2_shift,hidden_cosine_shift,lexical_echo,verbose_confidence_proxy,utility,elapsed_seconds,tokens_per_second,gpu_memory_allocated_gb,seed,temperature,device,prompt_mode,system_prompt_mode,is_baseline,parse_success,output_format_type,answer_extraction_source,stop_extraction_source,confidence_extraction_source,hit_max_new_tokens,truncated_output_suspected,raw_text_length_chars,raw_text_length_tokens,raw_text
qwen2p5_14b__gsm8k_train_00000_b5828bc4__temp0.10__seed7,qwen2p5_14b,Qwen/Qwen2.5-14B-Instruct,gsm8k_train_00000_b5828bc4,gsm8k,grade_school_math,gsm8k,0,320,1,"First, calculate the number of people who ran last year by subtracting those who did not show up from the total sign-ups.",160,160,0,70,0,0,23,56,-0.1108545511960983,0.1786271780729293,0.3152817487716675,85.76628112792969,0.0,0.0,0.0,1.26,0.0,20.84591414174065,2.68637775341638,27.542582035064697,7,0.1,cuda,minimal_json,default,0,1,json_exact,json_field,json_field,json_field,0,0,196,56,"{
  ""thought"": ""First, calculate the number of people who ran last year by subtracting those who did not show up from the total sign-ups."",
  ""answer"": ""160"",
  ""confidence"": 70,
  ""stop"": false
}"
qwen2p5_14b__gsm8k_train_00000_b5828bc4__temp0.10__seed7,qwen2p5_14b,Qwen/Qwen2.5-14B-Instruct,gsm8k_train_00000_b5828bc4,gsm8k,grade_school_math,gsm8k,0,320,2,"{""thought"":This year, the number of runners will be twice the number of runners from last year.| ""answer"":320| ""confidence"":90| ""stop"":0}",0,0,0,50,0,1,23,39,-0.0815927684307098,0.1561365574598312,0.2866000235080719,88.8215560913086,57.56249237060547,0.2168645858764648,0.1818181818181818,0.89,-0.05,21.221789230126888,1.837733829937148,27.542582035064697,7,0.1,cuda,minimal_json,default,0,0,json_partial,full_text_cue_segment,default,default,0,0,137,39,"{""thought"":This year, the number of runners will be twice the number of runners from last year.| ""answer"":320| ""confidence"":90| ""stop"":0}"
qwen2p5_14b__gsm8k_train_00000_b5828bc4__temp0.10__seed7,qwen2p5_14b,Qwen/Qwen2.5-14B-Instruct,gsm8k_train_00000_b5828bc4,gsm8k,grade_school_math,gsm8k,0,320,3,"{""thought"": Verify the calculation by doubling the number of runners from last year. | ""answer"":320 | ""confidence"":95 | ""stop"":0}",0,0,0,50,0,0,19,35,-0.116470418870449,0.2203879356384277,0.3949828147888183,94.7179183959961,49.54168701171875,0.1438020467758178,0.3783783783783784,0.8500000000000001,-0.1,20.120554536115375,1.7395146807299355,27.542582035064697,7,0.1,cuda,minimal_json,default,0,0,json_partial,full_text_cue_segment,default,default,0,0,129,35,"{""thought"": Verify the calculation by doubling the number of runners from last year. | ""answer"":320 | ""confidence"":95 | ""stop"":0}"
qwen2p5_14b__gsm8k_train_00000_b5828bc4__temp0.10__seed7,qwen2p5_14b,Qwen/Qwen2.5-14B-Instruct,gsm8k_train_00000_b5828bc4,gsm8k,grade_school_math,gsm8k,0,320,4,"{""thought"": Confirm that the number of runners this year is indeed twice the number of runners from last year, which was 160. | ""answer"":320 | ""confidence"":98 | ""stop"":0}",0,0,0,50,0,0,28,48,-0.1215642690658569,0.2521909773349762,0.3744291961193084,95.9030532836914,34.61408233642578,0.0658721327781677,0.4838709677419355,0.98,-0.15000000000000002,26.618943359237164,1.8032270985445893,27.542582035064697,7,0.1,cuda,minimal_json,default,0,0,json_partial,full_text_cue_segment,default,default,0,0,170,48,"{""thought"": Confirm that the number of runners this year is indeed twice the number of runners from last year, which was 160. | ""answer"":320 | ""confidence"":98 | ""stop"":0}"
qwen2p5_14b__gsm8k_train_00000_b5828bc4__temp0.10__seed7,qwen2p5_14b,Qwen/Qwen2.5-14B-Instruct,gsm8k_train_00000_b5828bc4,gsm8k,grade_school_math,gsm8k,0,320,5,"{""thought"": Final verification by ensuring the multiplication of last year's runners by two gives the correct number for this year. | ""answer"":320 | ""confidence"":100 | ""stop"":0}",0,0,0,50,0,0,27,44,-0.1717218309640884,0.3402607440948486,0.5240792632102966,97.38015747070312,35.56218719482422,0.0675918459892273,0.3684210526315789,0.94,-0.2,21.238764619920403,2.071683583645502,27.542582035064697,7,0.1,cuda,minimal_json,default,0,0,json_partial,full_text_cue_segment,default,default,0,0,177,44,"{""thought"": Final verification by ensuring the multiplication of last year's runners by two gives the correct number for this year. | ""answer"":320 | ""confidence"":100 | ""stop"":0}"
qwen2p5_14b__gsm8k_train_00000_b5828bc4__temp0.10__seed7,qwen2p5_14b,Qwen/Qwen2.5-14B-Instruct,gsm8k_train_00000_b5828bc4,gsm8k,grade_school_math,gsm8k,0,320,6,"{""thought"": The final check confirms that 160 runners last year multiplied by two equals 320 runners this year. | ""answer"":320 | ""confidence"":100 | ""stop"":1}",1,1,0,50,0,1,24,47,-0.1559967547655105,0.2596513926982879,0.4696016013622284,88.07086944580078,32.70840072631836,0.057319164276123,0.4102564102564102,0.97,-0.25,19.74737152410671,2.3800635918873807,27.542582035064697,7,0.1,cuda,minimal_json,default,0,0,json_partial,full_text_cue_segment,default,default,0,0,157,47,"{""thought"": The final check confirms that 160 runners last year multiplied by two equals 320 runners this year. | ""answer"":320 | ""confidence"":100 | ""stop"":1}"
qwen2p5_14b__gsm8k_train_00000_b5828bc4__temp0.10__seed7,qwen2p5_14b,Qwen/Qwen2.5-14B-Instruct,gsm8k_train_00000_b5828bc4,gsm8k,grade_school_math,gsm8k,0,320,7,"{""thought"": The final confirmation shows that the number of runners this year is correctly calculated as 320. | ""answer"":320 | ""confidence"":100 | ""stop"":1}",1,1,0,50,0,0,23,43,-0.1660734415054321,0.315169483423233,0.5430791974067688,94.59313201904295,25.32857131958008,0.0359503030776977,0.4054054054054054,0.93,-0.30000000000000004,26.25057086907327,1.6380596145686044,27.542582035064697,7,0.1,cuda,minimal_json,default,0,0,json_partial,full_text_cue_segment,default,default,0,0,155,43,"{""thought"": The final confirmation shows that the number of runners this year is correctly calculated as 320. | ""answer"":320 | ""confidence"":100 | ""stop"":1}"
qwen2p5_14b__gsm8k_train_00000_b5828bc4__temp0.10__seed7,qwen2p5_14b,Qwen/Qwen2.5-14B-Instruct,gsm8k_train_00000_b5828bc4,gsm8k,grade_school_math,gsm8k,0,320,8,"{""thought"": The final step confirms that the number of runners this year is accurately calculated as 320. | ""answer"":320 | ""confidence"":100 | ""stop"":1} | answer=320 | confidence=100 | stop=1",1,1,0,50,0,0,29,59,-0.1159739792346954,0.2358812391757965,0.4546398222446441,92.34303283691406,28.90042304992676,0.0475196242332458,0.6129032258064516,1.09,-0.35000000000000003,23.683481694199145,2.491187772212184,27.542582035064697,7,0.1,cuda,minimal_json,default,0,0,json_partial,full_text_cue_segment,default,default,0,0,190,59,"{""thought"": The final step confirms that the number of runners this year is accurately calculated as 320. | ""answer"":320 | ""confidence"":100 | ""stop"":1} | answer=320 | confidence=100 | stop=1"
qwen2p5_14b__gsm8k_train_00000_b5828bc4__temp0.10__seed7,qwen2p5_14b,Qwen/Qwen2.5-14B-Instruct,gsm8k_train_00000_b5828bc4,gsm8k,grade_school_math,gsm8k,0,320,9,"{""thought"": The final verification confirms that the number of runners this year is accurately calculated as 320. | ""answer"":320 | ""confidence"":100 | ""stop"":1} | answer=320 | confidence=100 | stop=1",1,1,0,50,0,0,29,59,-0.0787728056311607,0.1632166504859924,0.3716711699962616,93.39107513427734,12.114275932312012,0.0084447860717773,0.8,1.09,-0.4,25.09721230296418,2.350858704455858,27.542582035064697,7,0.1,cuda,minimal_json,default,0,0,json_partial,full_text_cue_segment,default,default,0,0,198,59,"{""thought"": The final verification confirms that the number of runners this year is accurately calculated as 320. | ""answer"":320 | ""confidence"":100 | ""stop"":1} | answer=320 | confidence=100 | stop=1"
qwen2p5_14b__gsm8k_train_00000_b5828bc4__temp0.10__seed7,qwen2p5_14b,Qwen/Qwen2.5-14B-Instruct,gsm8k_train_00000_b5828bc4,gsm8k,grade_school_math,gsm8k,0,320,10,"{""thought"": The final step confirms that the number of runners this year is accurately calculated as 320. | ""answer"":320 | ""confidence"":100 | ""stop"":1}, ""answer"":320, ""confidence"":100, ""stop"":true}",100,100,0,50,0,1,29,62,-0.066016174852848,0.1451953202486038,0.3218381106853485,92.6034164428711,22.938907623291016,0.0303858518600463,0.9130434782608696,1.12,-0.45,67.97211151616648,0.9121387965894502,27.542582035064697,7,0.1,cuda,minimal_json,default,0,0,json_partial,full_text_cue_segment,default,default,0,0,197,62,"{""thought"": The final step confirms that the number of runners this year is accurately calculated as 320. | ""answer"":320 | ""confidence"":100 | ""stop"":1}, ""answer"":320, ""confidence"":100, ""stop"":true}"
