step,q_t,n_transitions,n_correct_states,n_incorrect_states,n_repairs,n_corruptions,pooled_repair_frequency,pooled_corruption_frequency,pooled_proxy_drift,repair_rate,corruption_rate,empirical_utility_drift,conditional_hazard_drift,hazard_mu,empirical_mu,empirical_variance,conditional_empirical_gap,fitted_q_t,fitted_repair_hazard,fitted_corruption_hazard,fitted_hazard_drift,entropy_mean,answer_changed_rate,hidden_shift_mean,confidence_mean,n_examples,e_process_value,delta_t,eb_upper_bound,eb_stop_signal,e_process_threshold,e_process_stop_signal
1,0.0,75,0,75,5,0,0.06666666666666667,0.0,0.016666666666666663,0.06666666666666667,,0.01666666666666666,,,0.01666666666666666,0.06222222222222219,,0.05065218554934507,0.7340903180050805,0.6182035484312097,0.621614226911601,0.28730858832597733,0.0,0.0,50.0,75,0.3439763450448987,0.03039635509270134,0.47131939010676405,0,32.89868133696452,0
2,0.06666666666666667,75,5,70,9,1,0.12,0.013333333333333334,0.05666666666666666,0.12857142857142856,0.2,0.05666666666666668,0.05666666666666666,0.05666666666666666,0.05666666666666668,0.12195555555555551,-2.0816681711721685e-17,0.0986520085739541,0.6584859892532636,0.80248145676087,0.4688102850584225,0.2451041693488757,0.88,71.38334513346354,51.2,75,0.1626648986642281,0.007599088773175335,0.674369972357694,0,131.5947253478581,0
3,0.17333333333333334,75,13,62,7,3,0.09333333333333334,0.04,0.003333333333333334,0.11290322580645161,0.23076923076923078,0.0033333333333333205,0.00333333333333332,0.00333333333333332,0.0033333333333333205,0.13048888888888913,-4.336808689942018e-19,0.2414140302070307,0.5593123896426095,0.8097516177392413,0.24201156286521278,0.22906439234813056,0.84,71.25264464060466,62.86666666666667,75,0.35371890561058156,0.0033773727880779263,0.7001779986930523,0,296.08813203268073,0
4,0.22666666666666666,75,17,58,6,2,0.08,0.02666666666666667,0.003333333333333327,0.10344827586206896,0.11764705882352941,0.003333333333333328,0.003333333333333334,0.003333333333333334,0.003333333333333328,0.10382222222222222,6.071532165918825e-18,0.33734650633477076,0.39269451479922435,0.6712376956503555,0.07514312992876097,0.21299610823392867,0.5333333333333333,58.610751940409344,71.66666666666667,75,0.3856776302869965,0.0018997721932938337,0.735296422032365,0,526.3789013914324,0
5,0.28,75,21,54,4,3,0.05333333333333334,0.04,-0.03666666666666667,0.07407407407407407,0.14285714285714285,-0.036666666666666674,-0.036666666666666674,-0.036666666666666674,-0.036666666666666674,0.09315555555555564,0.0,0.43278822691222985,0.2893719724314545,0.5796533026402209,-0.01853270676374352,0.20059008434414863,0.3466666666666667,47.66815605163574,79.06666666666666,75,1.0942197914062792,0.0012158542037080534,0.7275033781366608,0,822.4670334241131,0
6,0.29333333333333333,75,22,53,6,1,0.08,0.013333333333333334,0.016666666666666663,0.11320754716981132,0.045454545454545456,0.016666666666666646,0.016666666666666663,0.016666666666666663,0.016666666666666646,0.08888888888888875,1.734723475976807e-17,0.4502797268595531,0.251915104903877,0.4915071232130476,-0.005234659456859128,0.19017861445744833,0.2,40.31137339909871,80.33333333333333,75,0.31509591101466605,0.0008443431970194816,0.8099206578477471,0,1184.352528130723,0
7,0.36,75,27,48,1,4,0.013333333333333334,0.05333333333333334,-0.09,0.020833333333333332,0.14814814814814814,-0.09,-0.09,-0.09,-0.09,0.06506666666666651,0.0,0.49590301261694864,0.1958588402094026,0.4503182253163959,-0.06018692202325203,0.1736550823350747,0.22666666666666666,34.18516015370687,83.6,75,19.249097699491795,0.0006203337774020681,0.7100370693028288,0,1612.0353855112617,0
8,0.32,75,24,51,3,0,0.04,0.0,-0.010000000000000002,0.058823529411764705,0.0,-0.010000000000000009,-0.010000000000000009,-0.010000000000000009,-0.010000000000000009,0.038399999999999976,0.0,0.47958869211646626,0.17407699423087944,0.3669508722434125,0.005481340515649479,0.1568049576381842,0.13333333333333333,30.246817998886108,82.93333333333334,75,0.7453137075359866,0.00047494304832345843,0.784736531499894,0,2105.5156055657294,0
9,0.36,75,27,48,2,1,0.02666666666666667,0.013333333333333334,-0.03666666666666667,0.041666666666666664,0.037037037037037035,-0.03666666666666664,-0.03666666666666667,-0.03666666666666667,-0.03666666666666664,0.0398222222222222,-2.7755575615628914e-17,0.5187740485988965,0.15062715008702088,0.3457019698304747,-0.02085096317440169,0.15676329118510082,0.14666666666666667,29.332378431955973,84.73333333333333,75,1.9196999350446884,0.0003752636431197696,0.7799410884746437,0,2664.793188294126,0
10,0.37333333333333335,75,28,47,2,0,0.02666666666666667,0.0,-0.023333333333333334,0.0425531914893617,0.0,-0.02333333333333335,-0.023333333333333334,-0.023333333333333334,-0.02333333333333335,0.025955555555555548,1.3877787807814457e-17,0.5238987848690647,0.1540243665674359,0.30716535559126407,-0.0035456023519074265,0.1505297821015119,0.14666666666666667,28.182111632029216,84.46666666666667,75,1.3325068212903397,0.00030396355092701335,0.7922300560256733,0,3289.8681336964523,0
