run_id,model_alias,model_name,task_id,domain,difficulty,task_source,task_source_index,expected_answer,step,thought,answer,answer_normalized,correct,confidence,model_stop_flag,answer_changed,thought_token_count,raw_generation_tokens,mean_token_logprob,entropy_mean,entropy_std,hidden_norm,hidden_l2_shift,hidden_cosine_shift,lexical_echo,verbose_confidence_proxy,utility,elapsed_seconds,tokens_per_second,gpu_memory_allocated_gb,seed,temperature,device,prompt_mode,system_prompt_mode,is_baseline,parse_success,output_format_type,answer_extraction_source,stop_extraction_source,confidence_extraction_source,hit_max_new_tokens,truncated_output_suspected,raw_text_length_chars,raw_text_length_tokens,raw_text
qwen2p5_32b__gsm8k_train_00000_b5828bc4__temp0.10__seed7,qwen2p5_32b,Qwen/Qwen2.5-32B-Instruct,gsm8k_train_00000_b5828bc4,gsm8k,grade_school_math,gsm8k,0,320,1,"First, calculate the number of people who actually ran last year by subtracting the no-shows from the total sign-ups.",160,160,0,100,0,0,21,56,-0.0986155048012733,0.1806159168481826,0.3532904982566833,85.6542739868164,0.0,0.0,0.0,1.56,0.0,7.192665915936232,7.785708477843403,61.05872583389282,7,0.1,cuda,minimal_json,default,0,1,json_exact,json_field,json_field,json_field,0,0,193,56,"{
  ""thought"": ""First, calculate the number of people who actually ran last year by subtracting the no-shows from the total sign-ups."",
  ""answer"": ""160"",
  ""confidence"": 100,
  ""stop"": false
}"
qwen2p5_32b__gsm8k_train_00000_b5828bc4__temp0.10__seed7,qwen2p5_32b,Qwen/Qwen2.5-32B-Instruct,gsm8k_train_00000_b5828bc4,gsm8k,grade_school_math,gsm8k,0,320,2,Multiply last year's actual runners by 2 to find out how many will run this year.,320,320,1,100,0,1,17,51,-0.0900523588061332,0.1526599377393722,0.3502124845981598,82.8009033203125,30.743520736694336,0.0660598874092102,0.09375,1.51,0.95,7.96417030505836,6.4036802386819724,61.05872583389282,7,0.1,cuda,minimal_json,default,0,1,json_exact,json_field,json_field,json_field,0,0,153,51,"{
  ""thought"": ""Multiply last year's actual runners by 2 to find out how many will run this year."",
  ""answer"": ""320"",
  ""confidence"": 100,
  ""stop"": 0
}"
qwen2p5_32b__gsm8k_train_00000_b5828bc4__temp0.10__seed7,qwen2p5_32b,Qwen/Qwen2.5-32B-Instruct,gsm8k_train_00000_b5828bc4,gsm8k,grade_school_math,gsm8k,0,320,3,Verify that the multiplication was done correctly by checking if 160 times 2 equals 320.,320,320,1,100,0,0,15,55,-0.0892943143844604,0.2073396742343902,0.4239649176597595,77.98757934570312,34.58658981323242,0.0908305048942565,0.0681818181818181,1.55,0.9,8.261313863098621,6.6575366716996776,61.05872583389282,7,0.1,cuda,minimal_json,default,0,1,json_exact,json_field,json_field,json_field,0,0,160,55,"{
  ""thought"": ""Verify that the multiplication was done correctly by checking if 160 times 2 equals 320."",
  ""answer"": ""320"",
  ""confidence"": 100,
  ""stop"": 0
}"
qwen2p5_32b__gsm8k_train_00000_b5828bc4__temp0.10__seed7,qwen2p5_32b,Qwen/Qwen2.5-32B-Instruct,gsm8k_train_00000_b5828bc4,gsm8k,grade_school_math,gsm8k,0,320,4,"Confirm that the calculation aligns with the problem statement, ensuring the doubling of last year's actual participants.",320,320,1,100,0,0,18,53,-0.1937191039323806,0.4415278136730194,0.7548823952674866,82.17250061035156,32.04161834716797,0.0787362456321716,0.1538461538461538,1.53,0.85,10.204156923107805,5.193961676537819,61.05872583389282,7,0.1,cuda,minimal_json,default,0,1,json_exact,json_field,json_field,json_field,0,0,193,53,"{
  ""thought"": ""Confirm that the calculation aligns with the problem statement, ensuring the doubling of last year's actual participants."",
  ""answer"": ""320"",
  ""confidence"": 100,
  ""stop"": 0
}"
qwen2p5_32b__gsm8k_train_00000_b5828bc4__temp0.10__seed7,qwen2p5_32b,Qwen/Qwen2.5-32B-Instruct,gsm8k_train_00000_b5828bc4,gsm8k,grade_school_math,gsm8k,0,320,5,"Ensure that the context of the problem is fully addressed, confirming the number of runners this year is indeed based on last year's actual participants, not the sign-ups.",320,320,1,100,0,0,30,65,-0.2558209896087646,0.5234529972076416,0.7945189476013184,88.32689666748047,25.93146705627441,0.0437145829200744,0.2045454545454545,1.65,0.8,11.399494716897609,5.702007116477692,61.05872583389282,7,0.1,cuda,minimal_json,default,0,1,json_exact,json_field,json_field,json_field,0,0,243,65,"{
  ""thought"": ""Ensure that the context of the problem is fully addressed, confirming the number of runners this year is indeed based on last year's actual participants, not the sign-ups."",
  ""answer"": ""320"",
  ""confidence"": 100,
  ""stop"": 0
}"
qwen2p5_32b__gsm8k_train_00000_b5828bc4__temp0.10__seed7,qwen2p5_32b,Qwen/Qwen2.5-32B-Instruct,gsm8k_train_00000_b5828bc4,gsm8k,grade_school_math,gsm8k,0,320,6,"Final verification: The number of runners this year is correctly calculated based on last year's actual participants, which is 320.",320,320,1,100,1,0,21,59,-0.1975725591182708,0.4013971984386444,0.6753301024436951,82.45928955078125,23.609643936157227,0.0359027385711669,0.3513513513513513,1.59,0.75,13.769590088631958,4.2848043856229125,61.05872583389282,7,0.1,cuda,minimal_json,default,0,1,json_exact,json_field,json_field,json_field,0,0,203,59,"{
  ""thought"": ""Final verification: The number of runners this year is correctly calculated based on last year's actual participants, which is 320."",
  ""answer"": ""320"",
  ""confidence"": 100,
  ""stop"": 1
}"
qwen2p5_32b__gsm8k_train_00000_b5828bc4__temp0.10__seed7,qwen2p5_32b,Qwen/Qwen2.5-32B-Instruct,gsm8k_train_00000_b5828bc4,gsm8k,grade_school_math,gsm8k,0,320,7,No further steps are needed as the answer has been verified multiple times and is correct.,320,320,1,100,1,0,16,49,-0.1272954195737838,0.2824885547161102,0.4966890215873718,79.57372283935547,31.962526321411133,0.0772127509117126,0.0454545454545454,1.49,0.7,15.215867877937852,3.2203223893030266,61.05872583389282,7,0.1,cuda,minimal_json,default,0,1,json_exact,json_field,json_field,json_field,0,0,162,49,"{
  ""thought"": ""No further steps are needed as the answer has been verified multiple times and is correct."",
  ""answer"": ""320"",
  ""confidence"": 100,
  ""stop"": 1
}"
qwen2p5_32b__gsm8k_train_00000_b5828bc4__temp0.10__seed7,qwen2p5_32b,Qwen/Qwen2.5-32B-Instruct,gsm8k_train_00000_b5828bc4,gsm8k,grade_school_math,gsm8k,0,320,8,"Since the answer has been verified multiple times and no new information or steps are required, the process can be concluded.",320,320,1,100,1,0,21,55,-0.1616566777229309,0.3599757850170135,0.6012201905250549,81.99930572509766,18.85040664672852,0.0267781615257263,0.2619047619047619,1.55,0.6499999999999999,16.2638301262632,3.3817372398144245,61.05872583389282,7,0.1,cuda,minimal_json,default,0,1,json_exact,json_field,json_field,json_field,0,0,197,55,"{
  ""thought"": ""Since the answer has been verified multiple times and no new information or steps are required, the process can be concluded."",
  ""answer"": ""320"",
  ""confidence"": 100,
  ""stop"": 1
}"
qwen2p5_32b__gsm8k_train_00000_b5828bc4__temp0.10__seed7,qwen2p5_32b,Qwen/Qwen2.5-32B-Instruct,gsm8k_train_00000_b5828bc4,gsm8k,grade_school_math,gsm8k,0,320,9,The answer has been consistently verified and no additional steps are necessary.,320,320,1,100,1,0,12,45,-0.14200159907341,0.3006414175033569,0.5484827160835266,78.68821716308594,26.0040283203125,0.0515503883361816,0.3214285714285714,1.45,0.6,18.02052814187482,2.4971521170587785,61.05872583389282,7,0.1,cuda,minimal_json,default,0,1,json_exact,json_field,json_field,json_field,0,0,152,45,"{
  ""thought"": ""The answer has been consistently verified and no additional steps are necessary."",
  ""answer"": ""320"",
  ""confidence"": 100,
  ""stop"": 1
}"
qwen2p5_32b__gsm8k_train_00000_b5828bc4__temp0.10__seed7,qwen2p5_32b,Qwen/Qwen2.5-32B-Instruct,gsm8k_train_00000_b5828bc4,gsm8k,grade_school_math,gsm8k,0,320,10,"The answer has been verified through multiple steps and aligns with the problem requirements, no further action is needed.",320,320,1,100,1,0,19,54,-0.1526354402303695,0.3261056542396545,0.5725089907646179,82.01454162597656,24.82822036743164,0.0469024181365966,0.28125,1.54,0.55,12.56901792343706,4.296278382999827,61.05872583389282,7,0.1,cuda,minimal_json,default,0,1,json_exact,json_field,json_field,json_field,0,0,194,54,"{
  ""thought"": ""The answer has been verified through multiple steps and aligns with the problem requirements, no further action is needed."",
  ""answer"": ""320"",
  ""confidence"": 100,
  ""stop"": 1
}"
