model,feature,coefficient
correctness_probe,step,0.7372005995774272
correctness_probe,entropy_mean,-0.5989083919999458
correctness_probe,entropy_std,0.5683083148591578
correctness_probe,confidence,0.9073060584443065
correctness_probe,answer_changed,-0.3810305475196891
correctness_probe,thought_token_count,0.2701054045672595
correctness_probe,hidden_l2_shift,1.1566142331675615
correctness_probe,hidden_cosine_shift,-0.7162844959413168
correctness_probe,lexical_echo,-0.11795912001206516
correctness_probe,verbose_confidence_proxy,-0.43632981746667304
repair_hazard,step,-0.42634262913547616
repair_hazard,entropy_mean,-0.4790544181618065
repair_hazard,entropy_std,-0.0016647338023863764
repair_hazard,confidence,-0.040843785356658294
repair_hazard,answer_changed,0.5069979552533903
repair_hazard,thought_token_count,0.19177339072069388
repair_hazard,hidden_l2_shift,0.5985330364340953
repair_hazard,hidden_cosine_shift,-0.5898184858876183
repair_hazard,lexical_echo,-0.25790646886188234
repair_hazard,verbose_confidence_proxy,0.129883337777379
corruption_hazard,step,-1.1753358989988616
corruption_hazard,entropy_mean,1.6997355219444175
corruption_hazard,entropy_std,-1.6846466982616208
corruption_hazard,confidence,-0.5332880637168631
corruption_hazard,answer_changed,0.5743205701745078
corruption_hazard,thought_token_count,-0.8652452561479438
corruption_hazard,hidden_l2_shift,-0.4762577348002025
corruption_hazard,hidden_cosine_shift,0.5007043006943834
corruption_hazard,lexical_echo,0.1242712861349117
corruption_hazard,verbose_confidence_proxy,1.2088924550434377
