model,feature,coefficient
correctness_probe,step,0.5452376157895477
correctness_probe,entropy_mean,-0.5670262600595984
correctness_probe,entropy_std,0.8274052430191403
correctness_probe,confidence,0.637661249337611
correctness_probe,answer_changed,-0.3997808191085614
correctness_probe,thought_token_count,0.04462581307350902
correctness_probe,hidden_l2_shift,1.735740575870587
correctness_probe,hidden_cosine_shift,-1.326677355216835
correctness_probe,lexical_echo,-0.075616960454689
correctness_probe,verbose_confidence_proxy,0.0938569809934861
repair_hazard,step,0.19499943316720955
repair_hazard,entropy_mean,-0.2455795256579277
repair_hazard,entropy_std,-0.028850545280580824
repair_hazard,confidence,-0.05856088791412917
repair_hazard,answer_changed,0.37303937466199544
repair_hazard,thought_token_count,-0.1440990122866934
repair_hazard,hidden_l2_shift,0.901059002470401
repair_hazard,hidden_cosine_shift,-0.9221746063417238
repair_hazard,lexical_echo,-0.02207432967976527
repair_hazard,verbose_confidence_proxy,0.36166631078098965
corruption_hazard,step,-0.8055476519605469
corruption_hazard,entropy_mean,0.47989905724658144
corruption_hazard,entropy_std,-0.30361414562959094
corruption_hazard,confidence,-0.20058082274022468
corruption_hazard,answer_changed,0.392731568467675
corruption_hazard,thought_token_count,-0.7433036215149337
corruption_hazard,hidden_l2_shift,0.14988424838851674
corruption_hazard,hidden_cosine_shift,-0.031721607523667275
corruption_hazard,lexical_echo,0.26207349578073436
corruption_hazard,verbose_confidence_proxy,0.4636270328008283
