run_id,model_alias,model_name,task_id,domain,difficulty,task_source,task_source_index,expected_answer,step,thought,answer,answer_normalized,correct,confidence,model_stop_flag,answer_changed,thought_token_count,raw_generation_tokens,mean_token_logprob,entropy_mean,entropy_std,hidden_norm,hidden_l2_shift,hidden_cosine_shift,lexical_echo,verbose_confidence_proxy,utility,elapsed_seconds,tokens_per_second,gpu_memory_allocated_gb,seed,temperature,device,prompt_mode,system_prompt_mode,is_baseline,parse_success,output_format_type,answer_extraction_source,stop_extraction_source,confidence_extraction_source,hit_max_new_tokens,truncated_output_suspected,raw_text_length_chars,raw_text_length_tokens,raw_text
qwen2p5_7b__arc_test_00000_398537ec__temp0.10__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,arc_test_00000_398537ec,arc,arc_challenge,arc,0,D,1,"The skin is known to play a role in temperature regulation, which is a key aspect of homeostasis.",D,D,1,80,0,0,18,50,-0.08074001967906952,0.21230383217334747,0.3703729212284088,102.34712982177734,0.0,0.0,0.0,1.3,1.0,27.960178105626255,1.7882575644229821,14.216441631317139,7,0.1,cuda,minimal_json,default,0,1,json_exact,json_field,json_field,json_field,0,0,170,50,"{
  ""thought"": ""The skin is known to play a role in temperature regulation, which is a key aspect of homeostasis."",
  ""answer"": ""D"",
  ""confidence"": 80,
  ""stop"": false
}"
qwen2p5_7b__arc_test_00000_398537ec__temp0.10__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,arc_test_00000_398537ec,arc,arc_challenge,arc,0,D,2,Verifying that the skin's role in temperature stabilization directly contributes to homeostasis.,D,D,1,90,1,0,13,46,-0.11237785965204239,0.23366589844226837,0.460498183965683,97.07093811035156,44.427833557128906,0.09793686866760254,0.3181818181818182,1.36,0.95,33.67594531504437,1.3659601703727078,14.216441631317139,7,0.1,cuda,minimal_json,default,0,1,json_exact,json_field,json_field,json_field,0,0,165,46,"{
  ""thought"": ""Verifying that the skin's role in temperature stabilization directly contributes to homeostasis."",
  ""answer"": ""D"",
  ""confidence"": 90,
  ""stop"": 1
}"
qwen2p5_7b__arc_test_00000_398537ec__temp0.10__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,arc_test_00000_398537ec,arc,arc_challenge,arc,0,D,3,Reaffirming that the skin's function in stabilizing temperature is crucial for maintaining homeostasis.,D,D,1,95,1,0,14,50,-0.12466094642877579,0.27357321977615356,0.5090530514717102,96.63075256347656,24.720584869384766,0.03256446123123169,0.2857142857142857,1.45,0.9,27.448079258669168,1.8216210879021002,14.216441631317139,7,0.1,cuda,minimal_json,default,0,1,json_exact,json_field,json_field,json_field,0,0,172,50,"{
  ""thought"": ""Reaffirming that the skin's function in stabilizing temperature is crucial for maintaining homeostasis."",
  ""answer"": ""D"",
  ""confidence"": 95,
  ""stop"": 1
}"
qwen2p5_7b__arc_test_00000_398537ec__temp0.10__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,arc_test_00000_398537ec,arc,arc_challenge,arc,0,D,4,The skin's role in stabilizing temperature is well-established and directly supports homeostasis.,D,D,1,98,1,0,14,47,-0.16010122001171112,0.3110697865486145,0.5177565813064575,98.30109405517578,25.23561668395996,0.03337472677230835,0.4166666666666667,1.45,0.85,27.143277851864696,1.7315521086474521,14.216441631317139,7,0.1,cuda,minimal_json,default,0,1,json_exact,json_field,json_field,json_field,0,0,166,47,"{
  ""thought"": ""The skin's role in stabilizing temperature is well-established and directly supports homeostasis."",
  ""answer"": ""D"",
  ""confidence"": 98,
  ""stop"": 1
}"
qwen2p5_7b__arc_test_00000_398537ec__temp0.10__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,arc_test_00000_398537ec,arc,arc_challenge,arc,0,D,5,Confirming that the skin's function in stabilizing temperature is the most accurate option among the choices given.,D,D,1,100,1,0,18,51,-0.1799381971359253,0.3092014193534851,0.49691614508628845,99.16060638427734,37.323455810546875,0.07141762971878052,0.3333333333333333,1.51,0.8,31.758922767359763,1.6058479178775942,14.216441631317139,7,0.1,cuda,minimal_json,default,0,1,json_exact,json_field,json_field,json_field,0,0,185,51,"{
  ""thought"": ""Confirming that the skin's function in stabilizing temperature is the most accurate option among the choices given."",
  ""answer"": ""D"",
  ""confidence"": 100,
  ""stop"": 1
}"
qwen2p5_7b__arc_test_00000_398537ec__temp0.10__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,arc_test_00000_398537ec,arc,arc_challenge,arc,0,D,6,The skin's function in stabilizing temperature is the only option that accurately describes how it helps maintain homeostasis.,D,D,1,100,1,0,19,53,-0.11789952218532562,0.21410471200942993,0.3831050395965576,97.75609588623047,30.930185317993164,0.049244225025177,0.36666666666666664,1.53,0.75,32.02268540812656,1.6550766846852236,14.216441631317139,7,0.1,cuda,minimal_json,default,0,1,json_exact,json_field,json_field,json_field,0,0,196,53,"{
  ""thought"": ""The skin's function in stabilizing temperature is the only option that accurately describes how it helps maintain homeostasis."",
  ""answer"": ""D"",
  ""confidence"": 100,
  ""stop"": 1
}"
qwen2p5_7b__arc_test_00000_398537ec__temp0.10__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,arc_test_00000_398537ec,arc,arc_challenge,arc,0,D,7,The skin's function in stabilizing temperature is the only option that accurately describes how it helps maintain homeostasis.,D,D,1,100,1,0,19,53,-0.056644506752491,0.13795176148414612,0.3357352018356323,98.02867126464844,16.44981575012207,0.014114916324615479,0.75,1.53,0.7,29.225553765892982,1.8134814629877927,14.216441631317139,7,0.1,cuda,minimal_json,default,0,1,json_exact,json_field,json_field,json_field,0,0,196,53,"{
  ""thought"": ""The skin's function in stabilizing temperature is the only option that accurately describes how it helps maintain homeostasis."",
  ""answer"": ""D"",
  ""confidence"": 100,
  ""stop"": 1
}"
qwen2p5_7b__arc_test_00000_398537ec__temp0.10__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,arc_test_00000_398537ec,arc,arc_challenge,arc,0,D,8,Reiterating that the skin's function in stabilizing temperature is the only option that accurately describes how it helps maintain homeostasis.,D,D,1,100,1,0,21,57,-0.08002089709043503,0.15668484568595886,0.3824720084667206,97.90864562988281,18.637554168701172,0.01809483766555786,0.9473684210526315,1.57,0.6499999999999999,35.7519322251901,1.5943194242195091,14.216441631317139,7,0.1,cuda,minimal_json,default,0,1,json_exact,json_field,json_field,json_field,0,0,213,57,"{
  ""thought"": ""Reiterating that the skin's function in stabilizing temperature is the only option that accurately describes how it helps maintain homeostasis."",
  ""answer"": ""D"",
  ""confidence"": 100,
  ""stop"": 1
}"
qwen2p5_7b__arc_test_00001_d4bf1bf9__temp0.10__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,arc_test_00001_d4bf1bf9,arc,arc_challenge,arc,1,C,1,"thought: Based on geological knowledge, rocks are indeed made of one or more minerals.",C,C,1,50,0,0,14,31,-0.12466853111982346,0.26590025424957275,0.4973841905593872,109.54519653320312,0.0,0.0,0.0,0.81,1.0,27.960178105626255,1.108719689942249,14.216441631317139,7,0.1,cuda,minimal_json,default,0,0,fallback_freeform,full_text_cue_segment,default,default,0,0,123,31,"thought: Based on geological knowledge, rocks are indeed made of one or more minerals.
answer: C
confidence: 100
stop: true"
qwen2p5_7b__arc_test_00001_d4bf1bf9__temp0.10__seed7,qwen2p5_7b,Qwen/Qwen2.5-7B-Instruct,arc_test_00001_d4bf1bf9,arc,arc_challenge,arc,1,C,2,Verifying that rocks are composed of minerals by checking basic geological facts.,C,C,1,100,1,0,12,44,-0.18936894834041595,0.29427966475486755,0.5420511364936829,96.97090148925781,75.22281646728516,0.25889652967453003,0.23809523809523808,1.44,0.95,33.67594531504437,1.3065705977478073,14.216441631317139,7,0.1,cuda,minimal_json,default,0,1,json_exact,json_field,json_field,json_field,0,0,151,44,"{
  ""thought"": ""Verifying that rocks are composed of minerals by checking basic geological facts."",
  ""answer"": ""C"",
  ""confidence"": 100,
  ""stop"": 1
}"
